id,tournament_id
400512391,NA
400511045,NA
400510373,NA
400510372,NA
400510189,NA
400510188,NA
400510187,NA
400510186,NA
400510185,NA
400509517,NA
400509516,NA
400509366,NA
400509365,NA
400512184,NA
400510903,NA
400509238,NA
400511396,NA
400512594,NA
400512819,NA
400511383,NA
400510924,NA
400503783,NA
400511007,NA
400509515,NA
400509514,NA
400509364,NA
400509842,NA
400511723,NA
400505375,NA
400504869,NA
400504865,NA
400504864,NA
400504868,NA
400505374,NA
400508834,NA
400509924,NA
400511695,NA
400511655,NA
400511643,NA
400511331,NA
400511309,NA
400510686,NA
400510685,NA
400504866,NA
400510801,NA
400510800,NA
400510799,NA
400510798,NA
400512326,NA
400512501,NA
400512432,NA
400512374,NA
400512269,NA
400512509,NA
400510684,NA
400504867,NA
400510683,NA
400509839,NA
400511121,NA
400512547,NA
400509513,NA
400510611,NA
400509841,NA
400509840,NA
400509363,NA
400503782,NA
400508463,NA
400505373,NA
400505372,NA
400509838,NA
400515374,NA
400509837,NA
400508462,NA
400508461,NA
400508460,NA
400505235,NA
400508833,NA
400508458,NA
400508459,NA
400508830,NA
400508829,NA
400512473,NA
400512446,NA
400512287,NA
400511124,NA
400511123,NA
400511122,NA
400510371,NA
400510370,NA
400510369,NA
400509362,NA
400509166,NA
400508832,NA
400508828,NA
400511382,NA
400508457,NA
400510599,NA
400512307,NA
400510560,NA
400510368,NA
400508831,NA
400510584,NA
400511006,NA
400509361,NA
400505901,NA
400509667,NA
400503780,NA
400511573,NA
400507877,NA
400503781,NA
400511226,NA
400505057,NA
400512183,NA
400512177,NA
400511577,NA
400510524,NA
400510367,NA
400507876,NA
400505900,NA
400505899,NA
400505056,NA
400510795,NA
400504862,NA
400504861,NA
400511470,NA
400510963,NA
400510942,NA
400504860,NA
400505371,NA
400511190,NA
400515367,NA
400512182,NA
400512181,NA
400512180,NA
400511576,NA
400511575,NA
400511574,NA
400511265,NA
400511210,NA
400509666,NA
400509237,NA
400509165,NA
400507552,NA
400505898,NA
400512087,NA
400509164,NA
400505055,NA
400510863,NA
400509511,NA
400503779,NA
400515226,NA
400512508,NA
400512500,NA
400512431,NA
400512410,NA
400511722,NA
400511032,NA
400510797,NA
400510796,NA
400510794,NA
400510793,NA
400510682,NA
400510184,NA
400509665,NA
400509664,NA
400509663,NA
400507550,NA
400504863,NA
400504858,NA
400512179,NA
400511743,NA
400511044,NA
400510987,NA
400510902,NA
400507875,NA
400507874,NA
400507549,NA
400507548,NA
400505234,NA
400505233,NA
400505232,NA
400504859,NA
400511469,NA
400509509,NA
400515243,NA
400512818,NA
400512607,NA
400512593,NA
400512423,NA
400512344,NA
400512325,NA
400512268,NA
400511761,NA
400511691,NA
400511654,NA
400511642,NA
400511426,NA
400510923,NA
400510681,NA
400510680,NA
400510183,NA
400510182,NA
400509510,NA
400509163,NA
400507547,NA
400505370,NA
400503778,NA
400507551,NA
400505054,NA
400511330,NA
400511308,NA
400510181,NA
400510180,NA
400509360,NA
400509162,NA
400505053,NA
400512862,NA
400512848,NA
400512178,NA
400509512,NA
400509833,NA
400509836,NA
400509834,NA
400509831,NA
400509835,NA
400509832,NA
400505369,NA
400505368,NA
400511468,NA
400510366,NA
400510365,NA
400510364,NA
400505897,NA
400511189,NA
400511238,NA
400509662,NA
400505896,NA
400505895,NA
400505894,NA
400511264,NA
400511031,NA
400510598,NA
400509661,NA
400509660,NA
400509659,NA
400507871,NA
400505230,NA
400508827,NA
400509658,NA
400511742,NA
400508455,NA
400508456,NA
400512306,NA
400511789,NA
400507873,NA
400507872,NA
400505231,NA
400505052,NA
400513157,NA
400531854,NA
400508454,NA
400510610,NA
400508824,NA
400513158,NA
400512493,NA
400512286,NA
400511721,NA
400511120,NA
400511119,NA
400511118,NA
400511117,NA
400510559,NA
400510363,NA
400510362,NA
400509923,NA
400509359,NA
400509358,NA
400509357,NA
400509161,NA
400509160,NA
400509159,NA
400509158,NA
400509157,NA
400508825,NA
400508452,NA
400505051,NA
400508826,NA
400508453,NA
400507546,NA
400507545,NA
400507544,NA
400512390,NA
400510901,NA
400507543,NA
400507542,NA
400507541,NA
400505049,NA
400505050,NA
400509356,NA
400511569,NA
400512174,NA
400511572,NA
400511571,NA
400511570,NA
400511568,NA
400510975,NA
400503775,NA
400503776,NA
400515366,NA
400512847,NA
400510954,NA
400510862,NA
400509508,NA
400505229,NA
400503777,NA
400512175,NA
400511005,NA
400510523,NA
400512854,NA
400512573,NA
400512546,NA
400512359,NA
400512343,NA
400512176,NA
400512173,NA
400512172,NA
400511437,NA
400511425,NA
400510179,NA
400510178,NA
400510177,NA
400510176,NA
400510175,NA
400509507,NA
400530975,NA
400512171,NA
400512534,NA
400512817,NA
400511043,NA
400511779,NA
400509505,NA
400503774,NA
400510922,NA
400509506,NA
400509156,NA
400507540,NA
400510361,NA
400515487,NA
400505367,NA
400504857,NA
400504856,NA
400504853,NA
400508451,NA
400509830,NA
400511668,NA
400511329,NA
400510360,NA
400509355,NA
400509353,NA
400509352,NA
400508823,NA
400510792,NA
400510790,NA
400510789,NA
400510791,NA
400512430,NA
400512409,NA
400512324,NA
400504854,NA
400512267,NA
400509829,NA
400511307,NA
400505366,NA
400512373,NA
400509828,NA
400504855,NA
400515252,NA
400511681,NA
400511641,NA
400510679,NA
400509354,NA
400509827,NA
400510583,NA
400512533,NA
400512830,NA
400511250,NA
400511188,NA
400509826,NA
400505048,NA
400512545,NA
400505365,NA
400511004,NA
400503772,NA
400508449,NA
400508450,NA
400510541,NA
400510359,NA
400509825,NA
400509504,NA
400508448,NA
400505364,NA
400505363,NA
400508818,NA
400508447,NA
400508446,NA
400508817,NA
400508822,NA
400511116,NA
400511115,NA
400511114,NA
400511113,NA
400510678,NA
400510677,NA
400510522,NA
400510358,NA
400508821,NA
400503773,NA
400511381,NA
400508820,NA
400510174,NA
400508445,NA
400508819,NA
400511567,NA
400512169,NA
400511566,NA
400505893,NA
400503770,NA
400507870,NA
400507869,NA
400505892,NA
400515225,NA
400512606,NA
400512170,NA
400511416,NA
400510173,NA
400510172,NA
400505891,NA
400505362,NA
400504852,NA
400510941,NA
400510953,NA
400510787,NA
400509502,NA
400507867,NA
400510882,NA
400505228,NA
400504848,NA
400512168,NA
400512165,NA
400512080,NA
400511565,NA
400511225,NA
400511042,NA
400511030,NA
400510676,NA
400509656,NA
400509655,NA
400509501,NA
400509154,NA
400507868,NA
400507539,NA
400505890,NA
400504851,NA
400511788,NA
400512853,NA
400511667,NA
400511467,NA
400505047,NA
400504849,NA
400512499,NA
400512408,NA
400512323,NA
400512266,NA
400511564,NA
400511209,NA
400510788,NA
400510786,NA
400510785,NA
400509654,NA
400509653,NA
400509351,NA
400504850,NA
400512167,NA
400512166,NA
400512164,NA
400512163,NA
400511680,NA
400511563,NA
400510784,NA
400510675,NA
400510609,NA
400509652,NA
400509153,NA
400507538,NA
400507537,NA
400505227,NA
400505226,NA
400505046,NA
400512305,NA
400512837,NA
400512572,NA
400512472,NA
400512454,NA
400512389,NA
400512372,NA
400512358,NA
400511778,NA
400511720,NA
400511690,NA
400510921,NA
400510356,NA
400510171,NA
400510170,NA
400509503,NA
400509500,NA
400509350,NA
400509349,NA
400509236,NA
400509155,NA
400509152,NA
400507536,NA
400507535,NA
400507534,NA
400505225,NA
400505045,NA
400503771,NA
400512342,NA
400505361,NA
400503769,NA
400511328,NA
400511306,NA
400510355,NA
400509348,NA
400509151,NA
400505044,NA
400512285,NA
400510861,NA
400509922,NA
400510357,NA
400509821,NA
400509822,NA
400511249,NA
400511187,NA
400509823,NA
400509820,NA
400509819,NA
400505360,NA
400528934,NA
400515242,NA
400511466,NA
400511465,NA
400511111,NA
400510674,NA
400509824,NA
400511112,NA
400510354,NA
400510353,NA
400511208,NA
400509651,NA
400507865,NA
400505889,NA
400505888,NA
400505887,NA
400505886,NA
400508442,NA
400510597,NA
400512544,NA
400511237,NA
400509650,NA
400509649,NA
400509648,NA
400507864,NA
400508816,NA
400508444,NA
400508443,NA
400510540,NA
400509647,NA
400508441,NA
400507866,NA
400507863,NA
400505359,NA
400505223,NA
400505221,NA
400511719,NA
400511760,NA
400508814,NA
400510626,NA
400508812,NA
400508439,NA
400528654,NA
400511741,NA
400511110,NA
400511109,NA
400510352,NA
400509347,NA
400509150,NA
400509149,NA
400509148,NA
400509147,NA
400509146,NA
400508815,NA
400508813,NA
400508440,NA
400505224,NA
400505222,NA
400505043,NA
400505042,NA
400505041,NA
400505040,NA
400508811,NA
400507533,NA
400507532,NA
400507531,NA
400507530,NA
400507529,NA
400507527,NA
400510952,NA
400508810,NA
400510351,NA
400507528,NA
400510350,NA
400509145,NA
400511562,NA
400511561,NA
400511560,NA
400528657,NA
400511559,NA
400511558,NA
400510940,NA
400509498,NA
400503768,NA
400515359,NA
400512161,NA
400512160,NA
400512159,NA
400512158,NA
400512157,NA
400512156,NA
400510974,NA
400510860,NA
400510521,NA
400503767,NA
400511380,NA
400510558,NA
400512829,NA
400512592,NA
400512571,NA
400512445,NA
400512422,NA
400512357,NA
400512341,NA
400512304,NA
400512284,NA
400512162,NA
400512079,NA
400510169,NA
400510168,NA
400510167,NA
400510166,NA
400510165,NA
400509499,NA
400509497,NA
400509346,NA
400512605,NA
400509345,NA
400509235,NA
400509496,NA
400510881,NA
400503766,NA
400511395,NA
400503765,NA
400509495,NA
400509344,NA
400511406,NA
400509818,NA
400509646,NA
400504847,NA
400504845,NA
400503764,NA
400515295,NA
400515247,NA
400511689,NA
400511640,NA
400511327,NA
400511305,NA
400510673,NA
400510672,NA
400510348,NA
400509144,NA
400504846,NA
400510783,NA
400510782,NA
400510781,NA
400510780,NA
400504844,NA
400512407,NA
400510671,NA
400509343,NA
400504843,NA
400512453,NA
400512371,NA
400512322,NA
400512265,NA
400510349,NA
400505885,NA
400509816,NA
400508437,NA
400508438,NA
400512859,NA
400510557,NA
400511718,NA
400509817,NA
400505356,NA
400508809,NA
400511379,NA
400511017,NA
400509815,NA
400509814,NA
400510596,NA
400508436,NA
400508435,NA
400505358,NA
400505357,NA
400505355,NA
400505220,NA
400508433,NA
400505354,NA
400508805,NA
400509921,NA
400508807,NA
400508434,NA
400512478,NA
400512444,NA
400512356,NA
400512340,NA
400512303,NA
400512283,NA
400511108,NA
400511106,NA
400511105,NA
400510347,NA
400508808,NA
400508806,NA
400508432,NA
400513156,NA
400511107,NA
400510539,NA
400510346,NA
400508804,NA
400510345,NA
400509342,NA
400503763,NA
400511557,NA
400503761,NA
400509813,NA
400503762,NA
400503760,NA
400503759,NA
400512154,NA
400509143,NA
400507862,NA
400505884,NA
400505883,NA
400505039,NA
400505038,NA
400510779,NA
400504842,NA
400504839,NA
400512153,NA
400512152,NA
400510776,NA
400510344,NA
400509812,NA
400510859,NA
400504837,NA
400511186,NA
400512543,NA
400512150,NA
400511556,NA
400511555,NA
400511258,NA
400511224,NA
400511207,NA
400511029,NA
400510778,NA
400509645,NA
400509494,NA
400507860,NA
400507526,NA
400507524,NA
400505882,NA
400505219,NA
400505037,NA
400510520,NA
400511666,NA
400510670,NA
400509142,NA
400510939,NA
400510880,NA
400512406,NA
400512151,NA
400511777,NA
400511554,NA
400511553,NA
400511394,NA
400510777,NA
400510775,NA
400509644,NA
400509643,NA
400509642,NA
400509641,NA
400509493,NA
400507859,NA
400507523,NA
400507522,NA
400504841,NA
400512149,NA
400512570,NA
400511464,NA
400510951,NA
400510920,NA
400507861,NA
400505218,NA
400505217,NA
400504840,NA
400504838,NA
400507520,NA
400515224,NA
400512604,NA
400512591,NA
400512498,NA
400512485,NA
400512370,NA
400512321,NA
400512264,NA
400512155,NA
400511759,NA
400511740,NA
400511463,NA
400511405,NA
400510669,NA
400510668,NA
400510667,NA
400510164,NA
400510163,NA
400510162,NA
400509492,NA
400509491,NA
400509490,NA
400509341,NA
400509234,NA
400509141,NA
400509140,NA
400511679,NA
400510161,NA
400512828,NA
400512148,NA
400511639,NA
400511326,NA
400510160,NA
400509340,NA
400509339,NA
400509139,NA
400505036,NA
400505035,NA
400507521,NA
400511003,NA
400511653,NA
400507525,NA
400509811,NA
400509810,NA
400505351,NA
400509809,NA
400509808,NA
400505353,NA
400505352,NA
400505350,NA
400510343,NA
400510342,NA
400510341,NA
400511257,NA
400511223,NA
400509640,NA
400507858,NA
400505880,NA
400505879,NA
400509920,NA
400512147,NA
400511028,NA
400509639,NA
400509638,NA
400509637,NA
400507857,NA
400507856,NA
400512078,NA
400510608,NA
400508431,NA
400505878,NA
400505216,NA
400505215,NA
400505034,NA
400508798,NA
400508799,NA
400508801,NA
400508427,NA
400508429,NA
400508430,NA
400510582,NA
400508800,NA
400512421,NA
400512388,NA
400512355,NA
400512282,NA
400511717,NA
400511104,NA
400511103,NA
400511102,NA
400511101,NA
400510556,NA
400509338,NA
400509138,NA
400509137,NA
400509136,NA
400509135,NA
400509134,NA
400508803,NA
400508428,NA
400508426,NA
400505033,NA
400505031,NA
400507519,NA
400507518,NA
400507517,NA
400508802,NA
400507516,NA
400507515,NA
400507514,NA
400505032,NA
400509636,NA
400510340,NA
400512462,NA
400510339,NA
400505881,NA
400511248,NA
400511548,NA
400511552,NA
400511551,NA
400511550,NA
400511549,NA
400510950,NA
400510879,NA
400503758,NA
400503757,NA
400512146,NA
400512145,NA
400512144,NA
400511758,NA
400510938,NA
400510858,NA
400510538,NA
400509488,NA
400507855,NA
400503756,NA
400509487,NA
400512143,NA
400503755,NA
400528815,NA
400512827,NA
400512816,NA
400512569,NA
400512542,NA
400512141,NA
400512140,NA
400512086,NA
400511462,NA
400510159,NA
400510158,NA
400510157,NA
400509489,NA
400509486,NA
400509485,NA
400509337,NA
400509336,NA
400508797,NA
400512139,NA
400511461,NA
400510156,NA
400512846,NA
400510900,NA
400503754,NA
400512858,NA
400510155,NA
400509807,NA
400511393,NA
400505214,NA
400511002,NA
400512302,NA
400511415,NA
400510919,NA
400510338,NA
400509335,NA
400509334,NA
400509133,NA
400509233,NA
400528656,NA
400504835,NA
400504831,NA
400511678,NA
400511652,NA
400511638,NA
400511325,NA
400511303,NA
400510666,NA
400510665,NA
400510664,NA
400504833,NA
400510519,NA
400509919,NA
400504832,NA
400510774,NA
400510773,NA
400510772,NA
400504834,NA
400515466,NA
400512871,NA
400510771,NA
400510663,NA
400509132,NA
400504836,NA
400511460,NA
400509333,NA
400509806,NA
400509805,NA
400505348,NA
400509804,NA
400509802,NA
400510555,NA
400505213,NA
400508423,NA
400503751,NA
400511547,NA
400505349,NA
400508422,NA
400508793,NA
400510537,NA
400508420,NA
400509803,NA
400509801,NA
400508425,NA
400508424,NA
400508421,NA
400505212,NA
400503750,NA
400512541,NA
400505347,NA
400508791,NA
400508792,NA
400503752,NA
400508795,NA
400515361,NA
400512845,NA
400512590,NA
400512561,NA
400511459,NA
400511100,NA
400510337,NA
400510336,NA
400510335,NA
400510334,NA
400510153,NA
400510152,NA
400510151,NA
400509483,NA
400509332,NA
400509331,NA
400509232,NA
400508794,NA
400503753,NA
400510333,NA
400508419,NA
400512815,NA
400510154,NA
400510150,NA
400508796,NA
400511739,NA
400510857,NA
400509635,NA
400507854,NA
400504826,NA
400505210,NA
400505030,NA
400503749,NA
400512603,NA
400512568,NA
400510662,NA
400504830,NA
400504825,NA
400512585,NA
400512138,NA
400504827,NA
400509482,NA
400520995,NA
400512137,NA
400511546,NA
400511545,NA
400511236,NA
400511222,NA
400511206,NA
400509634,NA
400509633,NA
400509632,NA
400507853,NA
400507511,NA
400504829,NA
400511404,NA
400505345,NA
400511544,NA
400511027,NA
400510770,NA
400510769,NA
400510768,NA
400510767,NA
400510766,NA
400509481,NA
400508790,NA
400507510,NA
400512077,NA
400510994,NA
400510899,NA
400505346,NA
400511001,NA
400512085,NA
400511651,NA
400511543,NA
400510937,NA
400510878,NA
400510661,NA
400510581,NA
400509631,NA
400509131,NA
400507852,NA
400507851,NA
400507509,NA
400504828,NA
400505029,NA
400505211,NA
400510918,NA
400515248,NA
400512461,NA
400512452,NA
400512387,NA
400512354,NA
400512339,NA
400512281,NA
400511688,NA
400511665,NA
400511424,NA
400511099,NA
400511098,NA
400510660,NA
400509480,NA
400509330,NA
400509329,NA
400509130,NA
400509129,NA
400509128,NA
400507513,NA
400507508,NA
400507507,NA
400505028,NA
400505027,NA
400505026,NA
400511324,NA
400511302,NA
400510659,NA
400509328,NA
400509127,NA
400512420,NA
400511041,NA
400509484,NA
400509798,NA
400509797,NA
400509800,NA
400511185,NA
400509799,NA
400505209,NA
400509795,NA
400509796,NA
400505344,NA
400511776,NA
400509918,NA
400507506,NA
400505343,NA
400511097,NA
400510332,NA
400510331,NA
400510330,NA
400509327,NA
400510329,NA
400511096,NA
400510328,NA
400511235,NA
400511205,NA
400509630,NA
400509629,NA
400505875,NA
400510607,NA
400508418,NA
400511542,NA
400511256,NA
400511026,NA
400509628,NA
400509627,NA
400503744,NA
400503747,NA
400508417,NA
400503745,NA
400507850,NA
400507849,NA
400507848,NA
400505877,NA
400505342,NA
400505207,NA
400504824,NA
400503748,NA
400505874,NA
400503746,NA
400505208,NA
400508415,NA
400510625,NA
400508787,NA
400510518,NA
400512844,NA
400512836,NA
400512602,NA
400512589,NA
400512136,NA
400512094,NA
400511094,NA
400510149,NA
400510146,NA
400509626,NA
400509326,NA
400509126,NA
400509125,NA
400509124,NA
400509123,NA
400509122,NA
400508416,NA
400508414,NA
400508413,NA
400507504,NA
400505025,NA
400505024,NA
400505023,NA
400505022,NA
400508789,NA
400507505,NA
400507503,NA
400507502,NA
400507501,NA
400505206,NA
400510877,NA
400510856,NA
400510147,NA
400507500,NA
400512369,NA
400508788,NA
400512560,NA
400505341,NA
400508412,NA
400510145,NA
400511095,NA
400512826,NA
400510148,NA
400511540,NA
400511541,NA
400512567,NA
400509479,NA
400511000,NA
400511378,NA
400509478,NA
400508786,NA
400504823,NA
400511539,NA
400510962,NA
400512301,NA
400510898,NA
400509325,NA
400509324,NA
400508785,NA
400510917,NA
400509477,NA
400508784,NA
400510657,NA
400511040,NA
400505340,NA
400505205,NA
400504822,NA
400505204,NA
400526174,NA
400511775,NA
400510327,NA
400510326,NA
400510325,NA
400510324,NA
400510323,NA
400512443,NA
400509476,NA
400512814,NA
400510658,NA
400509323,NA
400511276,NA
400509794,NA
400507847,NA
400505872,NA
400508411,NA
400526836,NA
400511247,NA
400511204,NA
400505873,NA
400509625,NA
400505202,NA
400508782,NA
400511184,NA
400508410,NA
400508409,NA
400508408,NA
400507499,NA
400504821,NA
400514838,NA
400512419,NA
400511301,NA
400511295,NA
400511093,NA
400511025,NA
400510656,NA
400509231,NA
400509121,NA
400509120,NA
400509119,NA
400507498,NA
400505203,NA
400504819,NA
400526837,NA
400504818,NA
400512866,NA
400512483,NA
400511738,NA
400509475,NA
400509321,NA
400515174,NA
400527035,NA
400509118,NA
400507497,NA
400505339,NA
400527015,NA
400527069,NA
400509117,NA
400527034,NA
400504820,NA
400527068,NA
400527014,NA
400511092,NA
400514837,NA
400510993,NA
400505871,NA
400508778,NA
400507496,NA
400505020,NA
400510916,NA
400508779,NA
400509793,NA
400509624,NA
400509322,NA
400526755,NA
400505200,NA
400509623,NA
400526771,NA
400510765,NA
400510655,NA
400510322,NA
400505870,NA
400505337,NA
400526834,NA
400526683,NA
400505336,NA
400511377,NA
400503741,NA
400507494,NA
400503742,NA
400511458,NA
400511392,NA
400510986,NA
400510595,NA
400509792,NA
400508780,NA
400507846,NA
400507845,NA
400507495,NA
400507493,NA
400505338,NA
400505201,NA
400505199,NA
400503740,NA
400512076,NA
400526679,NA
400511090,NA
400508776,NA
400505021,NA
400508407,NA
400509320,NA
400526769,NA
400526754,NA
400512135,NA
400512102,NA
400511703,NA
400511694,NA
400511091,NA
400510321,NA
400510320,NA
400510319,NA
400510144,NA
400510143,NA
400509474,NA
400509319,NA
400509317,NA
400508781,NA
400508777,NA
400505019,NA
400503743,NA
400526681,NA
400526835,NA
400526682,NA
400512588,NA
